id,name
14504,"Pin Down"
14505,"Smoldering Arrow"
14506,"Combustive Shot"
14507,"Counterblow"
14510,"Bladetrail"
14511,"Backbreaker"
14512,"Earthshaker"
14513,"Earthshaker"
14514,"Earthshaker"
14515,"Hammer Toss"
14516,"Bull's Charge"
14518,"Crushing Blow"
14519,"Fan of Fire"
14520,"Combustive Shot"
14521,"Combustive Shot"
14522,"Combustive Shot"
14528,"Banner of Defense"
14544,"Forceful Shot"
14545,"Arcing Slice"
14546,"Arcing Slice"
14547,"Arcing Slice"
14548,"Tactical Blow"
14549,"Whirling Strike"
14550,"Whirling Strike"
14551,"Whirling Strike"
14552,"Mariner's Shot"
14554,"Hundred Blades"
14556,"Throw Boulder"
14557,"Adrenaline Rush"
14568,"""Shake It Off!"""
14569,"Battle Standard"
14570,"Banner of Defense"
14571,"Banner of Discipline"
14572,"Banner of Strength"
14573,"Banner of Tactics"
14575,"""On My Mark!"""
15072,"Super Elixir"
15716,"Vapor Blade"
15717,"Impale"
15718,"Dragon's Claw"
15773,"Agony"
15795,"Mist Form"
15834,"Shield of Judgment"
15861,"Return"
15862,"Return"
15863,"Flee"
16012,"Stomp"
16013,"Spit"
16014,"Sticky Spit"
16027,"Leap"
16040,"Stomp"
16097,"Sticky Spit"
16098,"Sticky Spit"
16296,"Spin"
16298,"Eaten"
16301,"Tidal Shock"
16426,"Sonic Shriek"
16427,"Sonic Barrier"
16432,"Cloak and Dagger"
16435,"Shadow Portal"
16918,"Spin"
16919,"Punch"
16920,"Pound"
16921,"Overload"
17008,"Magnetic Leap"
17810,"Drop Mine"
17811,"Magnetic Bomb"
17812,"Superspeed"
17813,"Fire Shield"
17814,"Magnetic Aura"
17815,"Glue Trail"
18504,"Dhuumfire"
19115,"Reaper's Mark"
19116,"Putrid Mark"
19117,"Mark of Blood"
19504,"Tainted Shackles"
20451,"Elixir X"
20975,"Lacerating Slash"
21646,"Shield Smash"
21647,"Stone Sheath"
21656,"Arcane Brilliance"
21659,"A.E.D."
21661,"Static Shock"
21664,"Litany of Wrath"
21750,"Signet of the Ether"
21762,"Signet of Vampirism"
21773,"Water Spirit"
21776,"Aqua Surge"
21778,"Skelk Venom"
21813,"Lesser Endure Pain"
21815,"Defiant Stance"
22221,"Mistlock Instability: Earthquake"
22499,"Mystic Rebuke"
22521,"Lesser Cleansing Fire"
22572,"Arcane Wave"
22573,"Rocket"
22574,"Rocket Turret"
24287,"Dhuumfire"
24305,"Lightning Rod"
24329,"Bunker Down"
24356,"Poison Nova"
24407,"Renewal of Fire"
24409,"Renewal of Air"
24410,"Renewal of Water"
24411,"Renewal of Earth"
24414,"Signet of Mercy"
24544,"Signet of Undeath"
24755,"Thousand Cuts"
25480,"Shocking Bolt"
25486,"Glyph of Lesser Elementals"
25487,"Glyph of Lesser Elementals"
25488,"Glyph of Elementals"
25489,"Glyph of Elementals"
25490,"Glyph of Elementals"
25491,"Glyph of Elementals"
25492,"Crashing Waves"
25495,"Glyph of Lesser Elementals"
25497,"Glyph of Lesser Elementals"
25498,"Stomp"
25499,"Flame Barrage"
25513,"Phantasmal Blade"
25541,"Illusion of Life"
25579,"Lesser Arcane Shield"
26557,"Vengeful Hammers"
26644,"Facet of Strength"
26666,"Manifest Toxin"
26679,"Forced Engagement"
26693,"Resist the Darkness"
26699,"Unrelenting Assault"
26730,"Anguish Swipe"
26821,"Protective Solace"
26937,"Enchanted Daggers"
26956,"Release Hammers"
27014,"Facet of Elements"
27025,"Natural Harmony"
27063,"Forceful Displacement"
27066,"Misery Swipe"
27074,"Deathstrike"
27080,"Gaze of Darkness"
27107,"Impossible Odds"
27162,"Elemental Blast"
27198,"Dome of the Mists"
27220,"Facet of Light"
27228,"Infuse Light"
27280,"Leaping Slice"
27322,"Pain Absorption"
27356,"Energy Expulsion"
27372,"Soothing Stone"
27505,"Banish Enchantment"
27510,"Slash"
27628,"Diminish Solace"
27665,"Field of the Mists"
27715,"Purifying Essence"
27760,"Facet of Chaos"
27792,"Vengeful Blast"
27917,"Call to Anguish"
27964,"Echoing Eruption"
27975,"Rite of the Great Dwarf"
27976,"Phase Smash"
28029,"Frigid Blitz"
28075,"Chaotic Release"
28085,"Legendary Dragon Stance"
28110,"Drop the Hammer"
28113,"Burst of Strength"
28134,"Legendary Assassin Stance"
28180,"Essence Sap"
28195,"Legendary Centaur Stance"
28219,"Empowering Misery"
28231,"Phase Traversal"
28253,"Coalescence of Ruin"
28262,"Crystal Hibernation"
28287,"Embrace the Darkness"
28357,"Searing Fissure"
28379,"Facet of Darkness"
28382,"Relinquish Power"
28405,"Maul"
28406,"Jade Winds"
28409,"Temporal Rift"
28419,"Legendary Dwarf Stance"
28427,"Ventari's Will"
28472,"Shackling Wave"
28494,"Legendary Demon Stance"
28516,"Inspiring Reinforcement"
28549,"Hammer Bolt"
28571,"Duelist's Preparation"
28625,"Deathstrike"
28692,"Igniting Brand"
28714,"Spear of Anguish"
28797,"Frigid Discharge"
28815,"Devour Brand"
28827,"Venomous Sphere"
28915,"Rapid Assault"
28930,"Rift Containment"
28964,"Rift Slash"
28978,"Surge of the Mists"
29002,"Rejuvenating Assault"
29057,"Preparation Thrust"
29082,"Natural Harmony"
29114,"Energy Expulsion"
29145,"Mender's Rebuke"
29148,"Project Tranquility"
29180,"Rapid Swipe"
29197,"Purifying Essence"
29209,"Riposting Shadows"
29233,"Chilling Isolation"
29248,"Tail Stab"
29256,"Brutal Blade"
29288,"Warding Rift"
29310,"Protective Solace"
29321,"Renewing Wave"
29331,"Forceful Bash"
29371,"Facet of Nature"
29386,"Envoy of Exuberance"
29393,"True Nature"
29414,"""You Are All Weaklings!"""
29415,"Overload Water"
29442,"Life Rend"
29449,"Lesser Call of the Wild"
29453,"Sand Squall"
29458,"Life Slash"
29473,"Detonate"
29505,"Reconstruction Field"
29515,"Toss Elixir X"
29516,"Impact Strike"
29518,"Detonate Supply Crate Turrets"
29519,"Signet of Humility"
29521,"Eternal Champion"
29522,"Rocket Boots"
29526,"Well of Precognition"
29533,"Wildfire"
29535,"""Wash the Pain Away!"""
29547,"Bandage Blast"
29548,"Heat Sync"
29558,"Glyph of the Tides"
29560,"Spiteful Spirit"
29578,"Mimic"
29591,"Utility Goggles"
29604,"Chilling Nova"
29606,"Invisible Analysis"
29613,"Sundering Leap"
29618,"Overload Earth"
29630,"Deflecting Shot"
29639,"Finishing Blow"
29644,"Gun Flame"
29649,"Deja Vu"
29665,"Bypass Coating"
29666,"""Nothing Can Save You!"""
29679,"Skull Grinder"
29705,"Dusk Strike"
29706,"Overload Fire"
29709,"Terrify"
29712,"Cleansing Pulse"
29716,"Med Pack Drop"
29719,"Overload Air"
29722,"Detonate Elixir X"
29739,"Purge Gyro"
29740,"Grasping Darkness"
29772,"Bandage Self"
29785,"Negative Bash"
29786,"Test of Faith"
29789,"Symbol of Energy"
29812,"Lesser Utility Goggles"
29830,"Continuum Split"
29840,"Shock Shield"
29845,"Blaze Breaker"
29852,"Arc Divider"
29855,"Nightfall"
29856,"Well of Senility"
29867,"Chilling Scythe"
29887,"Spear of Justice"
29889,"Aim-Assisted Rocket"
29894,"Lesser Signet of Vampirism"
29902,"Drop Gunk"
29905,"Stow Mortar Kit"
29911,"Weakening Whirl"
29921,"Shredder Gyro"
29923,"Scorched Earth"
29940,"Flames of War"
29941,"Wild Blow"
29948,"""Flash-Freeze!"""
29958,"Infusing Terror"
29965,"""Feel My Wrath!"""
29968,"""Rebound!"""
29977,"Lesser Signet of Might"
29991,"Personal Battering Ram"
30008,"Cyclone"
30025,"Purification"
30027,"Defense Field"
30029,"Shield of Courage"
30032,"Elixir Shell"
30039,"Shield of Courage"
30047,"""Eye of the Storm!"""
30074,"Shattering Blow"
30077,"Uppercut"
30083,"Wings of Resolve"
30088,"Electro-whirl"
30101,"Bulwark Gyro"
30105,"""Chilled to the Bone!"""
30121,"Flash Shell"
30123,"""Search and Rescue!"""
30135,"Staff Bash"
30142,"Bandage"
30163,"Gravedigger"
30166,"Lesser Power Cleanse"
30185,"Berserk"
30189,"Blood Reckoning"
30210,"Hook Strike"
30225,"Wings of Resolve"
30229,"True Shot"
30230,"Overcharge Supply Crate"
30238,"Glyph of the Tides"
30239,"Lesser Haste"
30255,"Lesser Signet of Wrath"
30258,"Outrage"
30262,"Flashbang"
30264,"Overcharge Supply Crate"
30273,"Dragon's Maw"
30278,"Life Reap"
30279,"Chemical Field"
30286,"Wings of Resolve"
30305,"Well of Eternity"
30307,"Endothermic Shell"
30336,"Dust Storm"
30337,"Throw Mine"
30343,"Head Butt"
30357,"Medic Gyro"
30359,"Gravity Well"
30364,"Procession of Blades"
30369,"Impairing Daggers"
30371,"Mortar Shot"
30400,"Channeled Vigor"
30432,"""Aftershock!"""
30434,"Punishing Strikes"
30435,"Berserk"
30446,"Water Globe"
30448,"Glyph of the Tides"
30461,"Signet of Courage"
30471,"Puncture Shot"
30488,"""Your Soul Is Mine!"""
30489,"Equalizing Blow"
30501,"Positive Strike"
30504,"Soul Spiral"
30519,"Reflexive Strike"
30520,"Debilitating Arc"
30521,"Med Blaster"
30525,"Well of Calamity"
30553,"Fragments of Faith"
30557,"Executioner's Scythe"
30568,"Distracting Daggers"
30588,"Med Pack Drop"
30597,"Vault"
30599,"Orbital Strike"
30614,"Staff Strike"
30628,"Hunter's Ward"
30643,"Tides of Time"
30661,"Bandit's Defense"
30662,"""Feel the Burn!"""
30665,"Rocket Charge"
30670,"""Suffer!"""
30682,"Flaming Flurry"
30693,"Palm Strike"
30713,"Thunderclap"
30725,"Toss Elixir X"
30747,"Continuum Shift"
30769,"Echo of Memory"
30770,"Pulmonary Impact"
30772,"""Rise!"""
30775,"Dust Strike"
30783,"Wings of Resolve"
30792,"Reaper's Shroud"
30795,"Lightning Orb"
30799,"Fading Twilight"
30800,"Elite Mortar Kit"
30814,"Well of Action"
30815,"Sneak Gyro"
30825,"Death's Charge"
30828,"Slick Shoes"
30851,"Decapitate"
30860,"Death Spiral"
30864,"Tidal Surge"
30868,"Fist Flurry"
30871,"Light's Judgment"
30879,"Rupturing Smash"
30881,"A.E.D."
30885,"Poison Gas Shell"
30893,"Deploy Mine"
30961,"Exit Reaper's Shroud"
30989,"Burning Shackles"
31048,"Wild Whirl"
31100,"Call to Anguish"
31129,"Bound"
31159,"Purging Flames"
31167,"Spare Capacitor"
31187,"Dash"
31248,"Blast Gyro"
31267,"Impaling Lotus"
31294,"Jade Winds"
31295,"Sanctuary"
31318,"Lunar Impact"
31322,"Glyph of Alignment"
31324,"Time Bomb"
31340,"Distributed Magic"
31344,"Ghastly Rampage"
31348,"Glyph of Alignment"
31367,"Spike Barrage"
31375,"Magic Aura"
31390,"Heat"
31391,"Distributed Magic"
31392,"Unstable Magic Spike"
31396,"Wicked Swipe"
31401,"Glyph of Equality"
31403,"Smash"
31406,"Seed of Life"
31407,"Glyph of Rejuvenation"
31410,"Ghastly Rampage"
31411,"Release Celestial Avatar"
31419,"Magic Storm"
31438,"Essence Sap"
31442,"Punch"
31451,"Furious Pounce"
31459,"Consuming Flame"
31462,"Magic Aura"
31483,"Haunting Aura"
31491,"Quick Shot"
31496,"Sublime Conversion"
31503,"Natural Convergence"
31529,"Distributed Magic"
31535,"Ancestral Grace"
31539,"Unstable Pylon"
31544,"Flak Shot"
31557,"Magic Aura"
31565,"Ghastly Rampage"
31568,"Smoke Cloud"
31582,"Glyph of Unity"
31607,"Glyph of Alignment"
31622,"Ghastly Rampage"
31623,"Ghastly Prison"
31624,"You Will Join Us"
31636,"Punch"
31639,"Lightning Assault"
31643,"Cannon Barrage"
31658,"Glyph of Equality"
31677,"Glyph of the Stars"
31700,"Vine Surge"
31710,"Solar Beam"
31720,"Kick"
31721,"Hail of Bullets"
31723,"Essence Sap"
31727,"Forceful Displacement"
31740,"Glyph of Unity"
31746,"Glyph of Equality"
31747,"Ghastly Rampage"
31750,"Distributed Magic"
31760,"Linked Ignition"
31761,"Flame Blast"
31763,"Platform Quake"
31769,"Distributed Magic"
31788,"Explosion"
31792,"Ectoplasm"
31793,"Bullet Storm"
31796,"Cosmic Ray"
31819,"Glyph of Rejuvenation"
31820,"Heat"
31828,"Unstable Pylon"
31860,"Unstable Magic Spike"
31861,"Spirit Fury"
31867,"Glyph of Rejuvenation"
31869,"Celestial Avatar"
31875,"Spectral Impact"
31884,"Unstable Pylon"
31885,"Magic Aura"
31886,"Magic Pulse"
31888,"Glyph of Unity"
31889,"Astral Wisp"
31894,"Rejuvenating Tides"
31914,"""We Heal As One!"""
32242,"Seed of Life"
32253,"Rejuvenating Tides"
32364,"Lunar Impact"
32588,"Rite of the Great Dwarf"
33134,"Hunter's Verdict"
33387,"Cosmic Ray"
34070,"Natural Convergence"
34112,"Platform Crush"
34152,"Time Bomb"
34174,"Platform Crush"
34296,"Brutal Shot"
34309,"""Search and Rescue!"""
34326,"Feedback"
34335,"Sweep"
34336,"Well of the Profane"
34343,"Swing"
34344,"Fiery Vortex"
34345,"Unrelenting Assault"
34353,"Swing"
34354,"Tormenting Bite"
34356,"Snowstorm"
34359,"Jab"
34363,"Spontaneous Combustion"
34368,"Bleeding Bite"
34371,"Oppressive Gaze"
34375,"Flame Spray"
34380,"Oppressive Gaze"
34383,"Hail of Bullets"
34387,"Volatile Poison"
34388,"Swing"
34396,"Unrelenting Assault"
34398,"Snipe"
34404,"Shards of Rage"
34411,"Shards of Rage"
34413,"Surrender"
34417,"Flak Shot"
34431,"Vulnerable Spit"
34438,"Fiery Spit"
34440,"Blood Shards"
34448,"Overhead Smash"
34450,"Unstable Blood Magic"
34455,"Sweep"
34460,"Poisonous Spit"
34462,"Slowing Thump"
34464,"Slow Burn"
34466,"Fiery Vortex"
34473,"Corruption"
34479,"Tantrum"
34480,"Blood Shards"
34481,"Volatile Poison"
34482,"Spore Release"
34488,"Poison Spatter"
34503,"Crippling Thump"
34505,"Volatile Aura"
34516,"Halitosis"
34526,"Heat Wave"
34528,"Zealous Benediction"
34537,"Toxic Cloud"
34543,"Thunder"
34554,"Downpour"
34565,"Toxic Cloud"
34569,"Corrosive Residue"
34609,"Glyph of Elemental Harmony"
34637,"Glyph of Elemental Power"
34651,"Glyph of Elemental Harmony"
34714,"Glyph of Elemental Power"
34724,"Glyph of Elemental Harmony"
34736,"Glyph of Elemental Power"
34743,"Glyph of Elemental Harmony"
34772,"Glyph of Elemental Power"
34894,"Magic Blast"
34910,"Unraveling Torrent"
34913,"Temporal Vortex"
34916,"Confounding Flurry"
34922,"Cerebral Slash"
34946,"Construct Aura"
34953,"Slash"
34963,"Chaotic Haze"
34971,"Phantasmal Blades"
35009,"Confounding Frenzy"
35031,"Xera's Fury"
35047,"Swipe"
35064,"Phantasmal Blades"
35077,"Hail of Fury"
35082,"Phantasmal Blades"
35086,"Tower Drop"
35116,"Teleport Displacement Field"
35128,"Temporal Shred"
35137,"Phantasmal Blades"
35139,"Tormenting Dredge"
35142,"Backhand"
35154,"Face Smash"
35164,"Illusionary Shot"
35167,"Overhead Smash"
35224,"Elemental Requiem"
35304,"Dust Charge"
35637,"Sword of Decimation"
35822,"Rock Throw"
36281,"Summon Crablings"
36488,"Slash"
36995,"Flurry"
37060,"Cyclone"
37197,"Leap"
37607,"Jab"
37611,"Spatial Manipulation"
37613,"Mind Crush"
37629,"Spatial Manipulation"
37631,"Orbital Sweep"
37642,"Spatial Manipulation"
37660,"Mace Smash"
37673,"Spatial Manipulation"
37677,"Soldier's Aura"
37703,"Regret"
37716,"Rapid Decay"
37775,"Shared Agony"
37784,"Impact"
37788,"Jade Explosion"
37797,"Trampling Rush"
37805,"Soul Feast"
37816,"Spear Impact"
37843,"Claw"
37851,"Inevitable Betrayal"
37872,"Demonic Aura"
37873,"Channeled Agony"
37881,"Demonic Projection"
37892,"Soul Swarm"
37901,"Effigy Pulse"
37910,"Gravity Wave"
37927,"Spear Impact"
37929,"Annihilate"
37940,"Anguished Wail"
37952,"Punishment Aura"
37974,"Trampling Rush"
37980,"Demonic Shock Wave"
37982,"Demonic Shock Wave"
37989,"Cosmic Aura"
37996,"Shockwave"
38006,"Corporal Punishment"
38007,"Saul's Grace"
38013,"Brutalize"
38040,"Prison Shank"
38046,"Demonic Shock Wave"
38055,"Regret"
38060,"Energy Surge"
38074,"Spatial Manipulation"
38094,"Jab"
38102,"Impact"
38113,"Displacement"
38116,"Regret"
38168,"Prisoner Sweep"
38180,"Spear Return"
38184,"Enemy Tile"
38187,"Weak Minded"
38208,"Annihilate"
38210,"Shared Agony"
38231,"Impaling Stab"
38236,"Inevitable Betrayal"
38258,"Brutal Aura"
38260,"Inevitable Betrayal"
38266,"??"
38268,"Inevitable Betrayal"
38273,"Cleave"
38302,"Spatial Manipulation"
38304,"Wrath"
38305,"Bludgeon"
38313,"Meteor Swarm"
38314,"Anguished Bolt"
38451,"Judgment of War"
38748,"Detonate Rocket Turret"
38750,"Detonate Supply Crate Turrets"
38767,"Unholy Burst"
38844,"Overhead Smash"
38846,"Mist-Charged Chop"
38847,"Crimson Dawn"
38849,"Spiral Strike"
38858,"Temporal Realignment"
38863,"Big Shot"
38865,"Crimson Dawn"
38867,"Astral Surge"
38874,"Diffractive Edge"
38878,"Horizon Strike"
38881,"Crimson Dawn"
38889,"Radiant Fury"
38894,"Head Kick"
38896,"Punishing Kick"
38897,"Taw Shot"
38920,"Solar Bolt"
38924,"Crimson Dawn"
38926,"Radiant Fury"
38927,"Horizon Strike"
38941,"Solar Bolt"
38942,"Whirligig"
38954,"Crimson Dawn"
38966,"Starburst Cascade"
38977,"Vault"
38982,"Starburst Cascade"
38986,"Pulsar Blast"
38987,"Crimson Dawn"
38991,"Taw Shot"
39001,"Horizon Strike"
39005,"Supernova"
39007,"Horizon Strike"
39011,"((804376))"
39013,"Warp"
39018,"Starburst Cascade"
39019,"Horizon Strike"
39021,"Cosmic Streaks"
39025,"Horizon Strike"
39029,"Red Marble"
39031,"Horizon Strike"
39033,"Crimson Dawn"
39035,"Astral Surge"
39037,"Blinding Radiance"
39039,"Solar Bolt"
39053,"Horizon Strike"
39054,"Big Shot"
39063,"Cranial Cascade"
39064,"Horizon Strike"
39078,"Plunge"
39082,"Lightning Bolt"
39093,"Crimson Dawn"
39099,"Fire Breath"
39103,"Electrocute"
39107,"Mist Bomb"
39110,"Horizon Strike"
39116,"Jab Combo"
39122,"Explode"
39133,"Wave of Mutilation"
39135,"Horizon Strike"
39136,"Solar Bolt"
39138,"Solar Blast"
39139,"Focused Anger"
39146,"Crimson Dawn"
39152,"Crimson Dawn"
39160,"Taw Shot"
39163,"Curved Shot"
39171,"Taw Shot"
39185,"Astral Surge"
39186,"Crimson Dawn"
39198,"Focused Anger"
39200,"Discharge"
39204,"Focused Rage"
39212,"Horizon Strike"
39213,"Diffractive Edge"
39215,"Crimson Dawn"
39216,"Explode"
39217,"Curved Shot"
39220,"Cranial Cascade"
39222,"Big Shot"
39225,"Supernova"
39228,"Solar Cyclone"
39232,"Taw Shot"
39235,"Searing Heat"
39238,"Beaming Smile"
39242,"Horizon Strike"
39247,"Obliterate"
39251,"Focused Rage"
39253,"Diffractive Edge"
39254,"Diffractive Edge"
39257,"Focused Anger"
39261,"Crimson Dawn"
39267,"Horizon Strike"
39274,"Starburst Cascade"
39275,"Corporeal Reassignment"
39276,"Horizon Strike"
39278,"Horizon Strike"
39284,"Force of the Nightmare"
39291,"Rolling Chaos"
39297,"Horizon Strike"
39298,"Solar Stomp"
39299,"Blinding Radiance"
39300,"Crimson Dawn"
39303,"Solar Fury"
39306,"Taw Shot"
39308,"Focused Rage"
39313,"Solar Bolt"
39319,"Focused Anger"
39321,"Supernova"
39322,"Curved Shot"
39323,"Horizon Strike"
39332,"Crimson Dawn"
39335,"Horizon Strike"
39345,"Diffractive Edge"
39346,"Rolling Chaos"
39350,"Mist Bomb"
39357,"Globolla Marble"
39363,"Horizon Strike"
39375,"Uppercut"
39377,"Combustion Rush"
39383,"Starburst Cascade"
39388,"Jab Combo"
39392,"Crimson Dawn"
39394,"Cranial Cascade"
39395,"Crimson Dawn"
39398,"Mib Ring"
39401,"Overhead Smash"
39416,"Blinding Radiance"
39417,"Taw Shot"
39419,"Astral Surge"
39422,"Small Shot"
39423,"Horizon Strike"
39426,"Horizon Strike"
39427,"Combustion Rush"
39433,"Flying Knee"
39434,"Radiant Fury"
39442,"Blinding Radiance"
39450,"Focused Anger"
39454,"Taw Shot"
39458,"Horizon Strike"
39466,"Uppercut"
39469,"Teleport Lunge"
39470,"Obliterate"
39478,"Diffractive Edge"
39479,"Mist-Charged Chop"
39482,"Punishing Kick"
39483,"Crimson Dawn"
39485,"Horizon Strike"
39491,"Explode"
39495,"Globolla Marble"
39504,"Flying Knee"
39507,"Horizon Strike"
39514,"Warp"
39520,"Punishing Kick"
39521,"Mist-Charged Chop"
39523,"Starburst Cascade"
39526,"Focused Anger"
39534,"Cranial Cascade"
39539,"Shared Shock"
39540,"Thwack"
39541,"Crimson Dawn"
39551,"Explode"
39557,"Mib Ring"
39564,"Crimson Dawn"
39572,"Diffractive Edge"
39575,"Mist Smash"
39579,"Diffractive Edge"
39581,"Combustion Rush"
39582,"Head Kick"
39583,"Horizon Strike"
39590,"Horizon Strike"
39602,"Taw Shot"
39607,"Blinding Radiance"
39609,"Taw Shot"
39615,"Combustion Rush"
39619,"Punishing Kick"
39628,"Globolla Marble"
39638,"Mist Bomb"
39646,"Crimson Dawn"
39648,"Jab"
39653,"Horizon Strike"
39664,"Solar Bolt"
39667,"Solar Fury"
39668,"Focused Anger"
39673,"Crimson Dawn"
39674,"Rolling Chaos"
39684,"Solar Fury"
39685,"Horizon Strike"
39686,"Cranial Cascade"
39691,"Solar Discharge"
39694,"Focused Anger"
39701,"Teleport Lunge"
39708,"Astral Surge"
39711,"Focused Rage"
39713,"Crimson Dawn"
39714,"Horizon Strike"
39728,"Solar Fury"
39734,"Rolling Chaos"
39745,"Globolla Marble"
39746,"Crimson Dawn"
39748,"Taw Shot"
39755,"Diffractive Edge"
39760,"Solar Bolt"
39765,"Horizon Strike"
39770,"Horizon Strike"
39775,"Focused Rage"
39782,"Supernova"
39787,"Diffractive Edge"
39788,"Discharge"
39790,"Horizon Strike"
39795,"Focused Anger"
39801,"Corrupted Ground"
39816,"Curved Shot"
39823,"Solar Blast"
39829,"Crimson Dawn"
39830,"Diffractive Edge"
39839,"Horizon Strike"
39845,"Radiant Fury"
39847,"Pulsar Blast"
39848,"Solar Bolt"
39849,"Explode"
39853,"Horizon Strike"
39854,"Horizon Strike"
39857,"Solar Blast"
39863,"Red Marble"
39867,"Bowler Marble"
39874,"Solar Fury"
39875,"Focused Anger"
39879,"Horizon Strike"
39884,"Crimson Dawn"
39886,"Radiant Fury"
39889,"Horizon Strike"
39894,"Rolling Chaos"
39895,"Crimson Dawn"
39910,"Punishing Kick"
39911,"Spiral Strike"
39915,"Jab"
39916,"Combustion Rush"
39920,"Overhead Smash"
39924,"Crimson Dawn"
39959,"Wave of Panic"
39960,"Steal Warmth"
39964,"Fire Strike"
39972,"Silencer"
39977,"Awakened Soldier Swing"
39981,"Sodden Swath"
40078,"Fire Bolt"
40084,"Crushing Blow"
40111,"Narcotic Spores"
40114,"Portent of Freedom"
40133,"Steal Resistance"
40139,"Rust Frenzy"
40160,"Radiant Arc"
40170,"Natural Frenzy"
40175,"Bloodbane Path"
40183,"Primordial Stance"
40184,"Chaos Vortex"
40200,"False Oasis"
40229,"Double Lava Axe"
40255,"Smoke Assault"
40274,"Trail of Anguish"
40275,"Keen Strike"
40301,"Leading Swipe"
40326,"Fire Swipe"
40332,"Pressure Blast"
40378,"Hydrothermal Vent"
40436,"Death's Advance"
40485,"Icerazor's Ire"
40497,"Shattershot"
40498,"Vulture Stance"
40507,"Coolant Blast"
40533,"Launch Wall"
40560,"Focused Slash"
40588,"Primal Cry"
40600,"Kneel"
40601,"Earthshaker"
40624,"Symbol of Vengeance"
40625,"Bite"
40643,"Intimidating Shout"
40709,"Earthen Vortex"
40710,"Deadly Aim"
40729,"Worldly Impact"
40791,"Giant Flurry"
40794,"Earthen Synergy"
40813,"Nefarious Favor"
40857,"Deadly Kick"
40888,"Steal Precision"
40903,"Steal Health"
40904,"Steal Strength"
40915,"Mantra of Potence"
40963,"Grinding Stones"
41001,"Elemental Compression"
41052,"Seiche"
41065,"Crystal Sands"
41068,"Free Action"
41100,"Natural Healing"
41110,"Skull Crack"
41119,"Reverberant Shatter"
41123,"Deactivate Photon Forge"
41125,"Plasma Blast"
41156,"Fang Grapple"
41158,"Shadow Flare"
41164,"Mirror Strikes"
41167,"Aqua Siphon"
41184,"Monsoon"
41205,"Binding Shadow"
41206,"Rain of Spikes"
41218,"Spectrum Shield"
41220,"Darkrazor's Daring"
41247,"Giant Stomp"
41283,"Boon Crusher"
41294,"Citadel Bombardment"
41328,"Unhindered Delivery"
41330,"Forceful Shot"
41372,"Mercy"
41380,"Stow Tome"
41406,"Maul"
41422,"Brutal Aim"
41461,"Devourer Retreat"
41475,"Restoring Reprieve"
41494,"Skirmisher's Shot"
41513,"Citadel Bombardment"
41524,"Kick"
41537,"Chomp"
41543,"Wounding Strike"
41571,"Shield of the Avenger"
41575,"Tail Swipe"
41612,"Orbital Command Strike"
41615,"Serpent Siphon"
41684,"Flash Cutter—Storm"
41712,"Plasmic Strike"
41714,"Mantra of Solace"
41721,"Screech"
41746,"Whirling Strike"
41780,"Tome of Resolve"
41800,"Serpent Stab"
41820,"Scorchrazor"
41829,"Sevenshot"
41837,"Dark Water"
41843,"Prismatic Singularity"
41858,"Legendary Renegade Stance"
41860,"Slash"
41887,"Peck"
41908,"Wing Buffet"
41919,"Imminent Threat"
41937,"Death's Retreat"
41988,"Overwhelming Celerity"
42009,"Prime Light Beam"
42041,"Kill Shot"
42042,"Quickening Screech"
42163,"Blade Burst"
42180,"Blinding Roar"
42181,"Fiery Frost"
42183,"Reformed Mirage Mirror"
42235,"Crystalline Impact"
42259,"Tome of Courage"
42271,"Twin Strike"
42297,"Manifest Sand Shade"
42304,"Ether Barrage"
42321,"Pile Driver"
42330,"Steam Surge"
42355,"Ghastly Breach"
42360,"Echo of Truth"
42371,"Tome of Courage"
42379,"Ashen Blast"
42470,"Lesser Signet of Stone"
42475,"Bright Slash—Storm"
42494,"Flurry"
42521,"Holographic Shockwave"
42575,"Battering Slash"
42577,"Lunge"
42707,"Arcing Slice"
42717,"Protection"
42745,"Precise Cut"
42752,"Dismiss Lieutenant Soulcleave"
42797,"Charging Bite"
42803,"Combustive Shot"
42809,"Worldly Impact"
42836,"Citadel Bombardment"
42842,"Laser Disk"
42851,"Mirage Advance"
42863,"Steal Time"
42864,"Opening Passage"
42867,"Shearing Edge"
42894,"Brutal Charge"
42907,"Takedown"
42913,"Lesser Stone Resonance"
42917,"Sand Swell"
42924,"Flame Surge"
42935,"Desiccate"
42938,"Engage Photon Forge"
42944,"Beastmode"
42949,"Razorclaw's Rage"
42954,"Fracturing Strike"
42960,"Rejuvenating Respite"
42963,"Savannah Strike"
42965,"Holo Leap"
42983,"Potent Haste"
43014,"Leave Beastmode"
43060,"Defy Pain"
43064,"Sand through Glass"
43068,"Tail Lash"
43074,"Pyro Vortex"
43080,"Crystalline Strike"
43123,"Break Enchantments"
43136,"Bite"
43148,"Sand Flare"
43176,"Flash Spark"
43186,"Healing Cloud"
43199,"Breaking Wave"
43343,"Blade Renewal"
43357,"Mantra of Liberation"
43373,"Steal Durability"
43375,"Prelude Lash"
43390,"Deadeye's Mark"
43434,"Crystal Fling"
43448,"Sand Cascade"
43459,"Tar Font"
43476,"Sun Edge"
43488,"Fleeting Stability"
43532,"Magebane Tether"
43536,"Double Arc"
43548,"Frenzied Attack"
43565,"Bow of Truth"
43566,"Eviscerate"
