id,name
21179,"Rune of Earth"
21180,"Rune of Fire"
21181,"Rune of the Flame Legion"
21182,"Rune of the Flock"
21184,"Rune of Grenth"
21185,"Rune of the Grove"
21186,"Rune of Hoelbrak"
21187,"Rune of Ice"
21188,"Rune of Infiltration"
21189,"Rune of the Krait"
21190,"Rune of the Lich"
21191,"Rune of Lyssa"
21192,"Rune of Melandru"
21193,"Rune of Mercy"
21194,"Rune of the Ogre"
21195,"Rune of the Pack"
21197,"Rune of Rage"
21198,"Rune of Rata Sum"
21199,"Rune of the Svanir"
21200,"Rune of Speed"
21201,"Rune of the Undead"
21202,"Rune of Vampirism"
21203,"Rune of the Wurm"
21204,"Rune of the Necromancer"
21205,"Rune of the Mesmer"
21206,"Rune of the Engineer"
21207,"Rune of the Ranger"
21208,"Rune of the Elementalist"
21209,"Rune of the Thief"
21210,"Rune of the Warrior"
21211,"Rune of the Guardian"
21212,"Rune of the Soldier"
21213,"Rune of Adventure"
21214,"Rune of the Fighter"
21215,"Rune of the Scholar"
21216,"Rune of the Water"
21217,"Rune of the Monk"
21218,"Rune of the Nightmare"
21219,"Rune of the Forge"
21220,"Rune of the Baelfire"
21221,"Rune of Sanctuary"
21222,"Rune of Orr"
21224,"Rifle of Accuracy"
21225,"Axe of Force"
21226,"Pistol of Accuracy"
21227,"Dagger of Force"
21228,"Greatsword Sword of Force"
21229,"Longbow of Force"
21230,"Horn of Debility"
21231,"Scepter of Agony"
21232,"Focus of Chilling"
21233,"Axe of Force"
21234,"Torch of Smoldering"
21235,"Scepter of Smoldering"
21236,"Greatsword Sword of Force"
21237,"Staff of Life"
21238,"Shield of Leeching"
21239,"Mace of Life"
21240,"Rifle of Force"
21241,"Staff of Smoldering"
21242,"Trident of Force"
21243,"Harpoon Gun of Force"
21244,"Harpoon Gun of Agony"
21245,"Harpoon Gun of Force"
21246,"Harpoon Gun of Accuracy"
21247,"Trident of Smoldering"
21248,"Trident of Agony"
21249,"Trident of Force"
21250,"Spear of Force"
21251,"Spear of Venom"
21252,"Spear of Smoldering"
21253,"Spear of Force"
21254,"Spear of Accuracy"
21255,"Spear of Force"
21257,"Sigil of Nullification"
21258,"Sigil of Purity"
21259,"Siege Golem Blueprint"
21260,"Superior Arrow Cart Blueprint"
21261,"Superior Ballista Blueprint"
21262,"Superior Catapult Blueprint"
21263,"Superior Flame Ram Blueprint"
21264,"Superior Trebuchet Blueprint"
21265,"Repair Hammer"
21268,"Glory Booster"
21269,"Copper Tournament Reward Chest"
21270,"Silver Tournament Reward Chest"
21273,"Silver Rabbit Chest"
21276,"Gold Deer Chest"
21291,"Gold Shark Chest"
21299,"Unidentified Dye"
21300,"Soldier's Bag"
21301,"Soldier's Sack"
21302,"Soldier's Satchel"
21303,"Soldier's Pack"
21304,"Soldier's Ruck"
21305,"Soldier's Backpack"
21306,"Rabbit Finisher"
21307,"Deer Finisher"
21308,"Dolyak Finisher"
21309,"Copper Free Tournament Reward Chest"
21310,"Gold Free Tournament Reward Chest"
21311,"Silver Free Tournament Reward Chest"
21312,"Tiger Finisher"
21313,"Wolf Finisher"
21314,"Bear Finisher"
21318,"Rabbit Reward Chest"
21319,"Deer Reward Chest"
21320,"Dolyak Reward Chest"
21321,"Wolf Reward Chest"
21322,"Tiger Reward Chest"
21374,"Griffon Claw"
21375,"Boar Tusk"
21376,"Minotaur Horn"
21409,"Caladbolg"
21520,"Caladbolg"
21651,"Greatsword"
21653,"Tattered Pelt"
21654,"Ripped Pelt"
21655,"Torn Pelt"
21656,"Frayed Pelt"
21657,"Filthy Pelt"
21658,"Salvageable Pelt"
21659,"Shredded Rag"
21660,"Worn Rag"
21661,"Tattered Hide"
21662,"Soiled Rag"
21663,"Frayed Rag"
21664,"Ripped Hide"
21665,"Torn Rag"
21666,"Rag"
21667,"Torn Hide"
21668,"Frayed Hide"
21669,"Shredded Garment"
21670,"Filthy Hide"
21671,"Worn Garment"
21672,"Ragged Garment"
21673,"Frayed Garment"
21674,"Torn Garment"
21675,"Discarded Garment"
21676,"Garment"
21677,"Garment"
21678,"Bit of Metal Scrap"
21679,"Pile of Metal Scrap"
21680,"Jagged Metal Scrap"
21681,"Metal Scrap"
21682,"Salvageable Metal Scrap"
21683,"Valuable Metal Scrap"
21684,"Rawhide Leather Strap"
21685,"Thin Leather Strap"
21686,"Coarse Leather Strap"
21687,"Thick Leather Strap"
21688,"Rugged Leather Strap"
21689,"Hard Leather Strap"
21690,"Brittle Clump of Ore"
21691,"Weak Clump of Ore"
21692,"Clump of Ore"
21693,"Laden Clump of Ore"
21694,"Loaded Clump of Ore"
21695,"Rich Clump of Ore"
21941,"Wolf Pelt"
22325,"Half-Eaten Mass"
22326,"Decaying Mass"
22327,"Fetid Mass"
22328,"Malodorous Mass"
22329,"Half-Digested Mass"
22330,"Regurgitated Mass"
22331,"Salvageable Hide"
22332,"Adept's Training Manual"
22333,"Master's Training Manual"
22334,"Grandmaster's Training Manual"
22335,"Commander's Compendium"
22375,"Ert's Unguent"
22380,"Cuatl Tonic"
22429,"Cold Filtered Wurm Tincture"
22431,"Raven Tonic"
22434,"Morgan's Orchid"
22435,"Toxal Bog Stew"
22437,"Tasty Meat"
22438,"Draithor's Lab's Powerfully Weird Meat"
22441,"Prototype Ooze Concentrate Tincture"
22447,"Unidentified Beverage"
22450,"Sunken Rations"
22468,"Grawl Paint"
22470,"Choya Stew"
22471,"Spider Egg"
22472,"Centaur Feed"
22474,"Bottle of Skrittsburgh Special"
22475,"Mysterious Meat"
22854,"Steady Axe"
22855,"Steady Longbow"
22856,"Steady Short Bow"
22857,"Steady Dagger"
22858,"Steady Focus"
22859,"Steady Greatsword"
22860,"Steady Hammer"
22861,"Steady Mace"
22862,"Steady Pistol"
22864,"Steady Scepter"
22865,"Steady Shield"
22866,"Steady Staff"
22867,"Steady Sword"
22868,"Steady Torch"
22869,"Steady Warhorn"
22871,"Steady Rifle"
22935,"Mini-moa Egg"
22992,"Iron Harvesting Sickle"
22994,"Iron Logging Axe"
22995,"Iron Mining Pick"
22997,"Orichalcum Harvesting Sickle"
23000,"Orichalcum Logging Axe"
23001,"Orichalcum Mining Pick"
23002,"Steel Logging Axe"
23003,"Steel Mining Pick"
23004,"Steel Harvesting Sickle"
23005,"Darksteel Harvesting Sickle"
23006,"Darksteel Logging Axe"
23007,"Darksteel Mining Pick"
23008,"Mithril Harvesting Sickle"
23009,"Mithril Logging Axe"
23010,"Mithril Mining Pick"
23011,"Mithril Mining Pick"
23013,"Mithril Harvesting Sickle"
23020,"Master Harvesting Sickle"
23021,"Master Logging Axe"
23022,"Master Mining Pick"
23023,"Splitting Axe"
23024,"Mining Pick"
23025,"Foraging Sickle"
23026,"Master Harvesting Sickle"
23027,"Master Logging Axe"
23028,"Master Mining Pick"
23029,"Copper Harvesting Sickle"
23030,"Copper Logging Axe"
23031,"Copper Mining Pick"
23032,"Master Harvesting Sickle"
23033,"Master Logging Axe"
23034,"Master Mining Pick"
23035,"Pick Axe"
23036,"Worker's Sickle"
23037,"Bun Yan Axe"
23038,"Crude Salvage Kit"
23040,"Basic Salvage Kit"
23041,"Fine Salvage Kit"
23042,"Journeyman's Salvage Kit"
23043,"Master's Salvage Kit"
23045,"Mystic Salvage Kit"
23046,"PvP Salvage Kit"
23092,"Blue Coral Ring"
23093,"Purple Coral Ring"
23094,"White Coral Ring"
23095,"Triforge Pendant"
23096,"Emerald Pendant"
23097,"Ruby Pendant"
23098,"Sapphire Pendant"
23099,"Orange Lucky Rabbit's Foot"
23100,"Blue Lucky Rabbit's Foot"
23101,"Red Lucky Rabbit's Foot"
23102,"Purple Lucky Rabbit's Foot"
23103,"Yellow Lucky Rabbit's Foot"
23104,"Green Lucky Rabbit's Foot"
23105,"Swift Griffon Necklace"
23106,"Insightful Griffon Necklace"
23107,"Mighty Griffon Necklace"
23108,"Topaz Heart"
23109,"Carnelian Heart"
23110,"Ruby Heart"
23111,"Emerald Heart"
23112,"Amethyst Heart"
23113,"Sapphire Heart"
23114,"Beautiful Pendant"
23115,"Shining Pendant"
23117,"Whisper's Power"
23119,"Shining Pendant"
23120,"Vigil's Might"
23123,"Priory Pride"
23131,"Copper Cowbell"
23134,"Silver Cowbell"
23136,"Mighty Amulet"
23137,"Mighty Amulet"
23138,"Strong Amulet"
23139,"Strong Amulet"
23140,"Strong Amulet"
23141,"Strong Amulet"
23142,"Strong Amulet"
23143,"Strong Amulet"
23144,"Berserker's Amulet"
23145,"Precise Amulet"
23146,"Berserker's Amulet"
23147,"Penetrating Amulet"
23148,"Berserker's Amulet"
23149,"Berserker's Amulet"
23150,"Penetrating Amulet"
23151,"Penetrating Amulet"
23152,"Carrion Amulet"
23153,"Penetrating Amulet"
23154,"Carrion Amulet"
23155,"Penetrating Amulet"
23156,"Carrion Amulet"
23157,"Carrion Amulet"
23158,"Strong Amulet"
23159,"Penetrating Amulet"
23160,"Strong Amulet"
23161,"Penetrating Amulet"
23162,"Honed Amulet"
23163,"Strong Amulet"
23164,"Carrion Amulet"
23165,"Rampager's Amulet"
23166,"Berserker's Amulet"
23167,"Carrion Amulet"
23168,"Rampager's Amulet"
23169,"Shaman's Amulet"
23170,"Berserker's Amulet"
23171,"Carrion Amulet"
23172,"Rampager's Amulet"
23173,"Shaman's Amulet"
23174,"Berserker's Amulet"
23175,"Carrion Amulet"
23176,"Rampager's Amulet"
23177,"Shaman's Amulet"
23178,"Penetrating Amulet"
23179,"Strong Amulet"
23180,"Berserker's Amulet"
23181,"Rampager's Amulet"
23182,"Berserker's Amulet"
23183,"Berserker's Amulet"
23184,"Berserker's Amulet"
23185,"Shaman's Amulet"
23186,"Carrion Amulet"
23187,"Carrion Amulet"
23188,"Shaman's Amulet"
23189,"Cleric's Amulet"
23190,"Carrion Amulet"
23191,"Shaman's Amulet"
23192,"Cleric's Amulet"
23193,"Rampager's Amulet"
23194,"Rampager's Amulet"
23195,"Cleric's Amulet"
23196,"Traveler's Amulet"
23197,"Carrion Amulet"
23198,"Traveler's Amulet"
23199,"Berserker's Ring"
23200,"Berserker's Ring"
23201,"Berserker's Ring"
23202,"Berserker's Ring"
23203,"Carrion Ring"
23204,"Carrion Ring"
23205,"Carrion Ring"
23206,"Carrion Ring"
23207,"Rampager's Ring"
23208,"Rampager's Ring"
23209,"Rampager's Ring"
23210,"Shaman's Ring"
23211,"Shaman's Ring"
23212,"Shaman's Ring"
23213,"Cleric's Ring"
23214,"Cleric's Ring"
23215,"Cleric's Ring"
23216,"Traveler's Ring"
23217,"Traveler's Ring"
23218,"Mighty Ring"
23219,"Mighty Ring"
23220,"Strong Ring"
23221,"Strong Ring"
23222,"Strong Ring"
23223,"Penetrating Ring"
23224,"Penetrating Ring"
23225,"Penetrating Ring"
23226,"Precise Ring"
23227,"Strong Ring"
23228,"Strong Ring"
23229,"Strong Ring"
23230,"Penetrating Ring"
23231,"Penetrating Ring"
23232,"Berserker's Ring"
23233,"Berserker's Ring"
23234,"Berserker's Ring"
23235,"Berserker's Ring"
23236,"Carrion Ring"
23237,"Carrion Ring"
23238,"Carrion Ring"
23239,"Carrion Ring"
23240,"Strong Ring"
23241,"Penetrating Ring"
23242,"Strong Ring"
23243,"Strong Ring"
23244,"Strong Ring"
23245,"Penetrating Ring"
23246,"Penetrating Ring"
23247,"Honed Ring"
23248,"Berserker's Ring"
23249,"Berserker's Ring"
23250,"Berserker's Ring"
23251,"Carrion Ring"
23252,"Carrion Ring"
23253,"Carrion Ring"
23254,"Carrion Ring"
23255,"Rampager's Ring"
23256,"Rampager's Ring"
23257,"Rampager's Ring"
23258,"Rampager's Ring"
23259,"Shaman's Ring"
23260,"Shaman's Ring"
23261,"Shaman's Ring"
23263,"Copper Cowbell"
23265,"Silver Cowbell"
23267,"Fertilizer Pouch"
23271,"Sapphire Heart"
23272,"Vigil's Stronghold"
23273,"Vigil's Honor"
23274,"Whisper's Healer"
23275,"Whisper's Precision"
23276,"Priory Safety"
23277,"Priory Truth"
23278,"Grawl Trinket"
23279,"Hylek Trinket"
23280,"Ogre Trinket"
23281,"Quaggan Trinket"
23282,"Skritt Trinket"
23283,"Aviator Badge"
23284,"Army Badge"
23285,"Navy Badge"
23286,"Rejuvenating Ring"
23287,"Vigorous Ring"
23288,"Potent Ring"
23289,"Penetrating ring"
23290,"Stout Ring"
23291,"Hearty Ring"
23292,"Orrian Trinket"
23294,"Large Horn"
23295,"Prize Winning Horn"
23297,"Bent Jotun Crown"
23298,"Charred Owl Totem"
23299,"Lionguard Patrol Badge"
23300,"Hand Drawn Charcoal Portrait"
23301,"Giant Wolf Tooth"
23302,"Mortar and Pestle"
23303,"Quaggan Friendship Bracelet"
23304,"Tiny Snowman Effigy"
23305,"Little Norn Figurine"
23306,"Dredge Mining Lantern"
23307,"Order of Whispers Secret Badge"
23308,"Seraph Outrider Badge"
23309,"Dusty Priory Scroll"
23310,"Dwarven Amulet Relic"
23311,"Deldrimor Ring Replica"
23312,"Lionguard Patrol Badge"
23313,"Hand Drawn Charcoal Portrait"
23314,"Giant Wolf Tooth"
23315,"Mortar and Pestle"
23316,"Bent Jotun Crown"
23317,"Charred Owl Totem"
23318,"Quaggan Friendship Bracelet"
23319,"Tiny Snowman Effigy"
23320,"Little Norn Figurine"
23321,"Dredge Mining Lantern"
23322,"Order of Whispers Secret Badge"
23323,"Seraph Outrider Badge"
23324,"Dusty Priory Scroll"
23325,"Owl Amulet"
23326,"Order of Whispers Decoder Ring A1"
23327,"Black Moa Feather"
23328,"Raven Totem"
23329,"Bear Totem"
23330,"Fiendish Grawl Artwork"
23331,"Snow Leopard Totem"
23332,"Wolf Totem"
23333,"Dented Dredge Gear"
23334,"Hare Totem"
23335,"Empty Honey Pot"
23336,"Ancient Jotun Runestone"
23337,"Shiny Grawl Bauble"
23338,"Smashed Dragon Totem"
23339,"Tiny Dredge Tuning Fork"
23340,"Wurm Hunt Souvenir Stein"
23341,"Crossroads Lionscout Badge"
23342,"Dolyak-Herding Bell"
23343,"Frozen Ballista Arrowhead"
23344,"Jora Totem"
23345,"Commemorative Beer Stein"
23346,"Mini Mighty Oouo"
23347,"Graffiti-covered Stone"
23348,"Goldenlight Hallow Lab Test Results"
23349,"Vigil Scout Medal"
23350,"Stone Summit Dwarf Badge"
23351,"Priory Explorer's Medal"
23352,"Mortar and Pestle"
23353,"Spleedoop's Friendship Shell"
23354,"Shiny Bottle Opener"
23355,"Order Of Whispers Secret Code"
23356,"Ancient Deldrimor Ring"
23357,"Commander's Ring"
23358,"Hunter's Amulet"
23359,"Ancient Stone Summit Shoulder Spike"
23360,"Cooking Spoon"
23361,"Pet Rock"
23362,"Mining Lantern"
23363,"Grawl Tribal Paint"
23364,"Dredge Manifesto"
23365,"Order of Whispers Commendation"
23366,"Steam Sprocket"
23367,"Dolyak Blanket"
23368,"Frozen Imp Heart"
23369,"Stone Summit Badge"
23370,"Hardened Destroyer Core"
23371,"Peg Leg Screw"
23372,"Order of Whispers Secret Message 4"
23373,"Order of Whispers Secret Message 5"
23374,"Pirate Flask"
23375,"Hunting Trophy"
23376,"Ettin Speaking Bone"
23377,"Cooking Spoon"
23378,"Pet Rock"
23379,"Mining Lantern"
23380,"Grawl Tribal Paint"
23381,"Dredge Manifesto"
23382,"Order of Whispers Commendation"
23383,"Steam Sprocket"
23384,"Dolyak Blanket"
23385,"Frozen Imp Heart"
23386,"Stone Summit Badge"
23387,"Hardened Destroyer Core"
23388,"Peg Leg Screw"
23389,"Order of Whispers Secret Message 4"
23390,"Order of Whispers Secret Message 5"
23391,"Pirate Flask"
23392,"Hunting Trophy"
23393,"Ettin Speaking Bone"
23394,"Jalis Family Ring"
23395,"Drake Tooth Necklace"
23396,"Steam Gasket Ring"
23397,"Deldrimor Ring"
23398,"Durmand Priory Field Guide to Jormag"
23399,"Durmand Priory Field Guide to Skritt"
23400,"Snow Leopard Totem"
23401,"Travelen's Lodge Commemorative Spoon"
23402,"Painted Mokooki Hunter's Pottery"
23403,"Very Shiny Thing"
23404,"Priory Field Guide to Dredge"
23405,"Priory Granite Citadel History"
23406,"Priory Wilderness Survival Guide"
23407,"Priory Field Guide to Munitions"
23408,"Priory Sorrow's Embrace History"
23409,"Granite Citadel Defender Ring"
23410,"Kilroy Stonekin Necklace"
23411,"Arctodus Tooth Amulet"
23412,"Deldrimor Ring"
23413,"Durmand Priory Field Guide to Jormag"
23414,"Durmand Priory Field Guide to Skritt"
23415,"Snow Leopard Totem"
23416,"Travelen's Lodge Commemorative Spoon"
23417,"Painted Mokooki Hunter's Pottery"
23418,"Very Shiny Thing"
23419,"Priory Field Guide to Dredge"
23420,"Priory Granite Citadel History"
23421,"Granite Citadel Defender Ring"
23422,"Priory Wilderness Survival Guide"
23423,"Priory Field Guide to Munitions"
23424,"Priory Sorrows Embrace History"
23425,"Kilroy Stonekin Necklace"
23426,"Grawl Oil Paints"
23427,"Vigil Valor Commendation"
23428,"Burnt Out Imp Stone"
23429,"Stone Summit Shoulder Spike"
23430,"Symbol Of Balance"
23431,"Blessing Of The Voice"
23432,"Shimmer Bauble of Mellaggan"
23433,"Mark Of The Claw"
23434,"Idol Of Koda"
23435,"Tattered Kodan Flag"
23436,"Dredge Manifesto"
23437,"Grawl Oil Paints"
23438,"Vigil Valor Commendation"
23439,"Burnt Out Imp Stone"
23440,"Stone Summit Shoulder Spike"
23441,"Symbol Of Balance"
23442,"Blessing Of The Voice"
23443,"Shimmer Bauble of Mellaggan"
23444,"Mark Of The Claw"
23445,"Idol Of Koda"
23446,"Tattered Kodan Flag"
23447,"Dredge Manifesto"
23448,"Twoloop Shell"
23449,"Orsippus Shell"
23450,"Lucky Shell"
23451,"Mining Suit Operations Manual"
23452,"Order Of Whispers Secret Code"
23453,"Commemorative Beer Stein"
23454,"Mini Mighty Oouo"
23455,"Shiny Bottle Opener"
23456,"Goldenlight Hallow Lab Test Results"
23457,"Vigil Scout Medal"
23458,"Graffiti-covered Stone"
23459,"Stone Summit Dwarf Badge"
23460,"Priory Explorer's Medal"
23461,"Mortar and Pestle"
23462,"Spleedoop's Friendship Shell"
23463,"Iron Legion Amulet"
23464,"Iron Legion Amulet"
23465,"Mine Pin"
23466,"Trusty Screw"
23467,"Engraved Longhorn"
23468,"Polished Stone"
23469,"Crest of Nageling"
23470,"Meatoberfest Souvenir Spoon"
23471,"Dredge Spring"
23472,"Petrified Tar Core"
23473,"Bent Nail"
23474,"Heartwood Fragment"
23475,"Broken Saw Tooth"
23476,"Flame Legion Crest"
23477,"Ash Legion Crest"
23478,"Stonefall Crest"
23479,"Ash Legion Amulet"
23480,"Ash Legion Amulet"
23481,"Ring of Stonefall"
23482,"Ring of Stonefall"
23483,"Meatoberfest Souvenir Spoon"
23484,"Mine Pin"
23485,"Dredge Spring"
23486,"Trusty Screw"
23487,"Ash Legion Crest"
23488,"Crest of Nageling"
23489,"Polished Stone"
23490,"Engraved Longhorn"
23491,"Bent Nail"
23492,"Broken Saw Tooth"
23493,"Heartwood Fragment"
23494,"Flame Legion Crest"
23495,"Iron Band"
23496,"Iron Legion Primus Badge"
23497,"Iron Legion Gear"
23498,"Gargoyle Fossil"
23499,"Barradin Family Crest"
23500,"Obelisk Lightning Orb"
23501,"Effigy Horn"
23502,"Blood Legion Primus Badge"
23503,"Champion Plaque"
23504,"Harpy Feathers"
23505,"Sealed Iron Legion Ghost Trap"
23506,"Grenade Pin"
23507,"Separatist Wanted Poster"
23508,"Trebuchet Arming Crank"
23509,"Skale Tag"
23510,"Ash Legion Primus Badge"
23511,"Crush Warband Honorary Patch"
23512,"Pyre Fierceshot Arrowhead"
23513,"Ascalonian Signet Ring"
23514,"Ghostly Scrap Metal"
23515,"Ghostly Scrap Metal"
23516,"Meatoberfest Souvenir Mug"
23517,"Platinum Cow Hoof"
23518,"Cow Bell"
23519,"Skelk Training Whistle"
23520,"Meatoberfest Souvenir Mug"
23521,"Ghostly Scrap Metal"
23522,"Skelk Training Whistle"
23523,"Cow Bell"
23524,"Platinum Cow Hoof"
23525,"Durmand Priory Guide to Exorcism"
23526,"Wall Fragment"
23527,"Disarmed Mortar Shell"
23528,"Cappo Family Crest"
23529,"Devourer Toy"
23530,"Iron Shackles"
23531,"Iron Legion Machine Gun Gear"
23532,"Sentinel Scout Badge"
23533,"Sentinel Survival Badge"
23534,"Battle of Granite Front Commendation"
23535,"Ogre Gruel Spoon"
23536,"Manifest of Kalla Scorchrazor"
23537,"Dog Tags"
23538,"Iron Legion Gunner's Ring"
23539,"Scorch Warband Ring"
23540,"Scorch Warband Ring"
23541,"Iron Legion Gunner's Ring"
23542,"Durmand Priory Guide to Exorcism"
23543,"Dog Tags"
23544,"Wall Fragment"
23545,"Disarmed Mortar Shell"
23546,"Devourer Toy"
23547,"Cappo Family Crest"
23548,"Iron Shackles"
23549,"Iron Legion Machine Gun Gear"
23550,"Sentinel Scout Badge"
23551,"Sentinel Survival Badge"
23552,"Battle of Granite Front Commendation"
23553,"Ogre Gruel Spoon"
23554,"Manifest of Kalla Scorchrazor"
23555,"Ancient Piken Necklace"
23556,"Broken Flute"
23557,"Red Cape Piece"
23558,"Miner's Lantern"
23559,"Vanguard Spy Badge"
23560,"Devourer Stinger"
23561,"Mortar Shell Propeller"
23562,"Preserved Red Iris"
23563,"Ebonhawke Cease-Fire Agreement"
23564,"Charr Legions Cease-Fire Agreement"
23565,"Rosko's Campsite's Famous Bean Spoon"
23566,"Renegade Wanted Poster"
23567,"Sentinel's Perch Scout Medal"
23568,"Sentinel Chemistry Set"
23569,"Ancient Vanguard Captain's Crest"
23570,"Thackeray Family Replica Ring"
23571,"Ancient Charr Decoder Ring"
23572,"Broken Flute"
23573,"Ancient Charr Decoder Ring"
23574,"Red Cape Piece"
23575,"Miner's Lantern"
23576,"Vanguard Spy Badge"
23577,"Ancient Vanguard Captain's Crest"
23578,"Devourer Stinger"
23579,"Mortar Shell Propeller"
23580,"Preserved Red Iris"
23581,"Ebonhawke Cease-Fire Agreement"
23582,"Charr Legions Cease-Fire Agreement"
23583,"Rosko's Campsite's Famous Bean Spoon"
23584,"Renegade Wanted Poster"
23585,"Sentinel's Perch Scout Medal"
23586,"Sentinel Chemistry Set"
23587,"Thackeray Family Replica Ring"
23588,"Iron Legion Badge"
23589,"Tar Removal Tool"
23590,"Legionnaire Assault Badge"
23591,"Flame Legion Carving"
23592,"Wupwup God Icon"
23593,"Tiny Pet Grub"
23594,"Nrocroc Pressed Prickleberry Friendship Flower"
23595,"Shadowcleft Covert Operations Badge"
23596,"Kodan Enduring Scroll"
23597,"Experimental Grenade Pin"
23598,"Ash Legion Compass"
23599,"Ash Legion Covert Demolition Field Guide FM-29B"
23600,"Ash Legion Amulet"
23601,"Wupwup Warthog Necklace"
23602,"Ash Legion Spy Ring"
23603,"Ash Legion Amulet"
23604,"Iron Legion Badge"
23605,"Legionnaire Assault Badge"
23606,"Tar Removal Tool"
23607,"Flame Legion Carving"
23608,"Wupwup God Icon"
23609,"Tiny Pet Grub"
23610,"Wupwup Warthog Necklace"
23611,"Nrocroc Pressed Prickleberry Friendship Flower"
23612,"Shadowcleft Covert Operations Badge"
23613,"Kodan Enduring Scroll"
23614,"Experimental Grenade Pin"
23615,"Ash Legion Compass"
23616,"Ash Legion Covert Demolition Field Guide FM-29B"
23617,"Ash Legion Spy Ring"
23618,"Toy Stuffed Bear"
23619,"Enchanted Spider Web"
23620,"Enchanted Spider Web"
23621,"Spider Eye Amulet"
23622,"Spider Eye Amulet"
23623,"Peace Treaty Memo"
23624,"Deno's Fish Hook"
23625,"Stone Of Rinn"
23626,"Iron Legion Badge of Bravery"
23627,"Ogre Pet Tags"
23628,"Tiny Crystal Shard"
23629,"Flashing Mine Blinker"
23630,"Scriptures of Dwayna"
23631,"Pressed Friendship Flower"
23632,"Sentinel's Scout Badge"
23633,"Harpy Love Memento"
23634,"Night Vision Enhancers"
23635,"Bomb Fuse"
23636,"Scout Commendation Letter"
23637,"Sweptweave Schematic"
23638,"Promise Ring"
23639,"Old Ascalon Necklace"
23640,"Old Ascalon Necklace"
23641,"Signed Pact Agreement"
23642,"Golem Cannon Blueprint"
23643,"Trebuchet Counterweight"
23644,"Ancient Emerald Orrian Spoon"
23645,"Goldenlight Hallow Lab Test Results"
23646,"Mechanical Golem Eye"
23647,"Kamekeck War Paint"
23648,"Order Of Whispers Tactical Operations Manual"
23649,"Letter Home"
23650,"Priory Explorer's Medal"
23651,"Signed Pact Agreement"
23652,"Trebuchet Counterweight"
23653,"Golem Cannon Blueprint"
23654,"Goldenlight Hallow Lab Test Results"
23655,"Ancient Emerald Orrian Spoon"
23656,"Mechanical Golem Eye"
23657,"Kamekeck War Paint"
23658,"Order Of Whispers Tactical Operations Manual"
23659,"Letter Home"
23660,"Priory Explorer's Medal"
23661,"Lucky Rabbit's Foot"
23662,"Hardened Tar Elemental Core"
23663,"Pact Sextant"
23664,"Ancient Orrian Spoon"
23665,"Smashed Golem Crystal"
23666,"Pact Dolyak Harness"
23667,"Pact Medal of Accommodation"
23668,"Smuggled Contraband"
23669,"Pact Shell Casing"
23670,"Pact Medal Of Recognition"
23671,"Pact Medal Of Valor"
23672,"Lucky Rabbit's Foot"
23673,"Hardened Tar Elemental Core"
23674,"Pact Sextant"
23675,"Ancient Orrian Spoon"
23676,"Smashed Golem Crystal"
23677,"Pact Dolyak Harness"
23678,"Pact Medal of Accommodation"
23679,"Smuggled Contraband"
23680,"Pact Shell Casing"
23681,"Pact Medal Of Recognition"
23682,"Pact Medal Of Valor"
23683,"Pact Invasion Battle Plan"
23684,"Wren Trading Coin"
23685,"Light Of Doric"
23686,"Intercepted Inquest Calculations"
23687,"Orrian Pottery Shard"
23688,"Magical Orrian Lure"
23689,"Submarine Periscope Lens"
23690,"Order of Whispers Secret Code"
23691,"Mellaggan Safety Shell"
23692,"Chisel"
23693,"Orrian Mirror Shard"
23694,"Wren Trading Coin"
23695,"Light Of Doric"
23696,"Magical Orrian Lure"
23697,"Order of Whispers Secret Code"
23698,"Chisel"
23699,"Orrian Mirror Shard"
23700,"Intercepted Inquest Calculations"
23701,"Pact Invasion Battle Plan"
23702,"Mellaggan Safety Shell"
23703,"Orrian Pottery Shard"
23704,"Submarine Periscope Lens"
23705,"Runestone Necklace"
23706,"Ancient Orrian Urn"
23707,"Cursed Pirate Ring"
23708,"Abaddon Talisman"
23709,"Orrian Pearl"
23710,"Airship Captain's Badge"
23711,"Orrian Royal Ring"
23712,"Orrian Royal Necklace"
23713,"Orrian Master Scholar Certificate"
23714,"Ancient Orrian Urn"
23715,"Abaddon Talisman"
23716,"Orrian Pearl"
23717,"Runestone Necklace"
23718,"Cursed Pirate Ring"
23719,"Mariners Compass"
23720,"Wurm Tooth"
23721,"Drake Scale"
23722,"Harpy Feather"
23723,"Measuring Spoon"
23724,"Moa Collar"
23725,"Seraph Emblem"
23726,"Shiny Skritt Trinket"
23727,"Rare Ascalonian Coin"
23728,"Claypool Militia Badge"
23729,"Centaur Arrowhead"
23730,"Boar Tusk"
23731,"Monk's Beer Stein"
23732,"Fish Hook"
23733,"Chewed Dog Whistle"
23734,"Rusty Iron Key"
23735,"Ettin Nose Ring"
23736,"Petrified Ectoplasm"
23737,"Seraph Dog Tags"
23738,"Bandit Ring"
23739,"Bandit Emblem"
23740,"Lionscout Medal"
23741,"Lucky Centaur Horseshoe"
23742,"Glowing Lodestone"
23743,"Triskell Hook Earrings"
23744,"Shrunken Head"
23745,"Tengu Feather Charm"
23746,"Togatl Truffle Charm"
23747,"Togatl Magic Vial"
23748,"Brightheart Orchid"
23749,"Seraph Scout Badge"
23750,"Doolsileep's Seashell Charm"
23751,"Dwayna's Salmic Charm"
23752,"Ancient Shining Blade Emblem"
23753,"Harathi Catapult Spring"
23754,"Mona's Ring"
